0, 5.12378
0.125, 4.01686
0.25, 1.58442
0.375, -1.4988
0.5, -4.0015
0.625, -4.99505
0.75, -4.09911
0.875, -1.65366
1, 1.41705
1.125, 3.952
1.25, 4.99281
1.375, 4.14596
1.5, 1.73164
1.625, -1.33738
1.75, -3.90076
1.875, -4.98937
2, -4.19164
2.125, -1.80912
2.25, 1.25725
2.375, 3.84874
2.5, 4.98346
2.625, 4.24024
2.75, 1.87087
2.875, -1.11988
3, -4.00803
