2.44929e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0.0627905, 0.0592879, 0.0559202, 0.0527131, 0.0496721, 0.0467953, 0.0440773, 0.0415116, 0.0390911, 0.0368087, 0.0346571, 0.0326294, 0.0307189, 0.0289192, 0.0272242, 0.0256281, 0.0241254, 0.0227109, 0.0213795, 0.0201267, 0.018948, 0.0178393, 0.0167967, 0.0158163, 0.0148948, 0.0140287, 0.013215, 0.0124507, 0.011733, 0.0110592, 0.0104269, 0.00983374, 0.00927741, 0.00875584, 0.00826702, 0.00780907, 0.0073802, 0.00697872, 0.00660302, 0.00625159, 0.005923, 0.00561588, 0.00532895, 0.00506099, 0.00481086, 0.00457746, 0.00435976, 0.00415679, 0.00396763, 0.0037914, 0.00362729, 0.00347452, 0.00333236, 0.00320011, 0.00307713, 0.0029628, 0.00285654, 0.00275782, 0.00266612, 0.00258096, 0.0025019, 0.00242851, 0.00236039, 0.00229718, 0.00223854, 0.00218413, 0.00213366, 0.00208685, 0.00204343, 0.00200317, 0.00196583, 0.0019312, 0.0018991, 0.00186934, 0.00184176, 0.0018162, 0.00179252, 0.00177058, 0.00175028, 0.00173149, 0.00171412, 0.00169807, 0.00168326, 0.00166961, 0.00165705, 0.00164551, 0.00163493, 0.00162527, 0.00161646, 0.00160847, 0.00160126, 0.00159479, 0.00158902, 0.00158393, 0.0015795, 0.00157568, 0.00157248, 0.00156985, 0.0015678, 0.00156629, 0.00156533, 0.00156489, 0.00156496, 0.00156554, 0.00156661, 0.00156817, 0.00157021, 0.00157273, 0.00157571, 0.00157916, 0.00158307, 0.00158743, 0.00159225, 0.00159751, 0.00160322, 0.00160938, 0.00161598, 0.00162302, 0.0016305, 0.00163842, 0.00164678, 0.00165557, 0.00166479, 0.00167445, 0.00168453, 0.00169506, 0.00170601, 0.00171739, 0.00172919, 0.00174143, 0.00175409, 0.00176718, 0.0017807, 0.00179464, 0.001809, 0.00182378, 0.00183898, 0.00185461, 0.00187065, 0.0018871, 0.00190397, 0.00192125, 0.00193895, 0.00195705, 0.00197555, 0.00199446, 0.00201376, 0.00203347, 0.00205356, 0.00207404, 0.00209491, 0.00211615, 0.00213777, 0.00215976, 0.00218211, 0.00220481, 0.00222786, 0.00225125, 0.00227498, 0.00229902, 0.00232338, 0.00234804, 0.00237299, 0.00239822, 0.00242371, 0.00244945, 0.00247543, 0.00250162, 0.00252801, 0.00255457, 0.0025813, 0.00260816, 0.00263513, 0.00266218, 0.00268929, 0.00271643, 0.00274356, 0.00277064, 0.00279765, 0.00282453, 0.00285125, 0.00287775, 0.002904, 0.00292992, 0.00295547, 0.00298057, 0.00300516, 0.00302916, 0.00305248, 0.00307504, 0.00309673, 0.00311744, 0.00313703, 0.00315538, 0.0031723, 0.00318761, 0.00320108, 0.00321242, 0.00322125, 0.00322706, 0.00322899, 
0.125333, 0.118245, 0.111487, 0.10507, 0.0989924, 0.0932464, 0.0878194, 0.0826975, 0.0778662, 0.0733108, 0.0690168, 0.0649704, 0.0611581, 0.0575671, 0.0541851, 0.0510005, 0.0480023, 0.0451801, 0.0425241, 0.0400248, 0.0376735, 0.0354619, 0.0333821, 0.0314266, 0.0295885, 0.0278611, 0.0262383, 0.024714, 0.0232827, 0.0219391, 0.0206783, 0.0194955, 0.0183862, 0.0173463, 0.0163718, 0.0154589, 0.014604, 0.0138038, 0.013055, 0.0123546, 0.0116998, 0.0110879, 0.0105162, 0.00998237, 0.0094841, 0.00901921, 0.00858565, 0.00818147, 0.00780482, 0.00745399, 0.00712732, 0.00682326, 0.00654036, 0.00627723, 0.00603258, 0.00580518, 0.00559389, 0.0053976, 0.00521532, 0.00504608, 0.00488899, 0.0047432, 0.00460792, 0.00448242, 0.00436601, 0.00425804, 0.00415791, 0.00406507, 0.00397898, 0.00389917, 0.00382518, 0.00375659, 0.00369302, 0.00363411, 0.00357952, 0.00352895, 0.00348212, 0.00343875, 0.00339862, 0.0033615, 0.00332719, 0.00329551, 0.00326627, 0.00323933, 0.00321455, 0.00319179, 0.00317094, 0.00315188, 0.00313453, 0.00311879, 0.00310458, 0.00309183, 0.00308047, 0.00307045, 0.0030617, 0.00305419, 0.00304787, 0.0030427, 0.00303864, 0.00303566, 0.00303374, 0.00303285, 0.00303297, 0.00303408, 0.00303616, 0.0030392, 0.00304317, 0.00304808, 0.0030539, 0.00306063, 0.00306826, 0.00307679, 0.0030862, 0.00309649, 0.00310765, 0.00311968, 0.00313258, 0.00314635, 0.00316097, 0.00317644, 0.00319277, 0.00320995, 0.00322798, 0.00324686, 0.00326658, 0.00328715, 0.00330855, 0.0033308, 0.00335388, 0.0033778, 0.00340255, 0.00342814, 0.00345456, 0.0034818, 0.00350988, 0.00353877, 0.00356849, 0.00359903, 0.00363038, 0.00366254, 0.00369551, 0.00372929, 0.00376387, 0.00379925, 0.00383541, 0.00387236, 0.00391009, 0.00394859, 0.00398786, 0.00402788, 0.00406865, 0.00411016, 0.0041524, 0.00419535, 0.00423901, 0.00428336, 0.00432839, 0.00437408, 0.00442041, 0.00446737, 0.00451493, 0.00456308, 0.00461179, 0.00466103, 0.00471079, 0.00476102, 0.0048117, 0.0048628, 0.00491427, 0.00496608, 0.00501819, 0.00507055, 0.00512311, 0.00517582, 0.00522862, 0.00528146, 0.00533426, 0.00538696, 0.00543948, 0.00549174, 0.00554366, 0.00559513, 0.00564606, 0.00569633, 0.00574583, 0.00579443, 0.00584199, 0.00588836, 0.00593336, 0.00597682, 0.00601854, 0.00605828, 0.00609579, 0.0061308, 0.00616298, 0.00619195, 0.00621727, 0.00623839, 0.00625464, 0.00626512, 0.00626862, 
0.187381, 0.17668, 0.166523, 0.1569, 0.147798, 0.139198, 0.131079, 0.123419, 0.116194, 0.109383, 0.102963, 0.0969144, 0.0912158, 0.0858482, 0.0807934, 0.0760338, 0.0715531, 0.0673355, 0.0633663, 0.0596316, 0.0561181, 0.0528135, 0.0497059, 0.0467842, 0.044038, 0.0414573, 0.0390328, 0.0367557, 0.0346177, 0.0326107, 0.0307275, 0.0289608, 0.0273042, 0.0257512, 0.0242959, 0.0229326, 0.0216561, 0.0204613, 0.0193434, 0.0182978, 0.0173204, 0.0164069, 0.0155537, 0.014757, 0.0140135, 0.0133198, 0.012673, 0.01207, 0.0115082, 0.010985, 0.0104978, 0.0100445, 0.0096227, 0.00923048, 0.00886586, 0.00852701, 0.0082122, 0.00791982, 0.00764834, 0.00739633, 0.00716246, 0.00694546, 0.00674416, 0.00655745, 0.0063843, 0.00622375, 0.0060749, 0.00593691, 0.005809, 0.00569045, 0.00558057, 0.00547876, 0.00538441, 0.00529701, 0.00521604, 0.00514106, 0.00507164, 0.00500738, 0.00494793, 0.00489296, 0.00484217, 0.00479527, 0.00475202, 0.00471217, 0.00467552, 0.00464187, 0.00461105, 0.00458289, 0.00455725, 0.004534, 0.00451301, 0.00449418, 0.00447741, 0.00446261, 0.00444969, 0.00443859, 0.00442925, 0.0044216, 0.00441559, 0.00441118, 0.00440833, 0.00440698, 0.00440713, 0.00440872, 0.00441175, 0.00441617, 0.00442198, 0.00442916, 0.00443768, 0.00444754, 0.00445872, 0.0044712, 0.00448499, 0.00450007, 0.00451643, 0.00453407, 0.00455298, 0.00457315, 0.00459458, 0.00461727, 0.00464121, 0.00466639, 0.00469282, 0.0047205, 0.00474941, 0.00477956, 0.00481094, 0.00484355, 0.00487739, 0.00491245, 0.00494874, 0.00498625, 0.00502498, 0.00506492, 0.00510607, 0.00514843, 0.00519199, 0.00523675, 0.00528271, 0.00532986, 0.00537819, 0.0054277, 0.00547839, 0.00553024, 0.00558324, 0.0056374, 0.00569269, 0.00574912, 0.00580666, 0.00586532, 0.00592506, 0.00598589, 0.00604777, 0.00611071, 0.00617467, 0.00623965, 0.00630561, 0.00637253, 0.00644039, 0.00650916, 0.00657881, 0.00664932, 0.00672063, 0.00679272, 0.00686555, 0.00693907, 0.00701323, 0.00708799, 0.00716328, 0.00723906, 0.00731526, 0.0073918, 0.00746862, 0.00754564, 0.00762277, 0.00769993, 0.00777701, 0.00785391, 0.00793052, 0.00800672, 0.00808237, 0.00815734, 0.00823147, 0.00830459, 0.00837655, 0.00844713, 0.00851613, 0.00858333, 0.00864847, 0.00871129, 0.00877148, 0.00882872, 0.00888263, 0.00893279, 0.00897874, 0.00901994, 0.00905574, 0.00908541, 0.00910802, 0.00912244, 0.00912725, 
0.24869, 0.234382, 0.220837, 0.208027, 0.195922, 0.184493, 0.173708, 0.163535, 0.153943, 0.144902, 0.136381, 0.128353, 0.120791, 0.113668, 0.106961, 0.100645, 0.0947005, 0.089105, 0.0838393, 0.0788848, 0.074224, 0.0698403, 0.0657182, 0.0618429, 0.0582004, 0.0547777, 0.0515622, 0.0485423, 0.0457069, 0.0430455, 0.0405483, 0.0382057, 0.0360092, 0.0339501, 0.0320207, 0.0302135, 0.0285213, 0.0269375, 0.0254558, 0.02407, 0.0227746, 0.0215641, 0.0204335, 0.0193779, 0.0183929, 0.0174739, 0.0166171, 0.0158185, 0.0150745, 0.0143816, 0.0137366, 0.0131364, 0.0125781, 0.012059, 0.0115765, 0.0111281, 0.0107117, 0.0103249, 0.00996591, 0.0096327, 0.00932352, 0.00903671, 0.0087707, 0.00852402, 0.00829532, 0.0080833, 0.00788678, 0.00770464, 0.00753585, 0.00737945, 0.00723454, 0.00710029, 0.00697593, 0.00686075, 0.00675408, 0.00665533, 0.00656392, 0.00647934, 0.00640111, 0.0063288, 0.00626199, 0.00620033, 0.00614347, 0.00609111, 0.00604296, 0.00599876, 0.00595829, 0.00592132, 0.00588766, 0.00585715, 0.0058296, 0.00580489, 0.00578289, 0.00576346, 0.00574652, 0.00573195, 0.00571969, 0.00570964, 0.00570174, 0.00569593, 0.00569215, 0.00569036, 0.0056905, 0.00569255, 0.00569646, 0.0057022, 0.00570974, 0.00571907, 0.00573016, 0.00574299, 0.00575755, 0.00577381, 0.00579176, 0.0058114, 0.00583272, 0.0058557, 0.00588033, 0.00590661, 0.00593453, 0.00596409, 0.00599529, 0.0060281, 0.00606254, 0.0060986, 0.00613627, 0.00617556, 0.00621645, 0.00625894, 0.00630304, 0.00634873, 0.00639601, 0.00644489, 0.00649535, 0.00654739, 0.00660101, 0.0066562, 0.00671296, 0.00677128, 0.00683116, 0.00689259, 0.00695556, 0.00702007, 0.0070861, 0.00715365, 0.0072227, 0.00729325, 0.00736528, 0.00743878, 0.00751374, 0.00759014, 0.00766795, 0.00774717, 0.00782777, 0.00790974, 0.00799303, 0.00807763, 0.00816352, 0.00825065, 0.00833899, 0.00842852, 0.00851918, 0.00861094, 0.00870374, 0.00879755, 0.0088923, 0.00898794, 0.0090844, 0.00918162, 0.00927952, 0.00937803, 0.00947707, 0.00957653, 0.00967633, 0.00977637, 0.00987652, 0.00997667, 0.0100767, 0.0101764, 0.0102758, 0.0103745, 0.0104725, 0.0105696, 0.0106655, 0.0107601, 0.010853, 0.0109442, 0.0110332, 0.0111198, 0.0112036, 0.0112843, 0.0113616, 0.0114349, 0.0115038, 0.0115678, 0.0116262, 0.0116784, 0.0117235, 0.0117607, 0.0117889, 0.0118067, 0.0118127, 
0.309017, 0.291134, 0.274233, 0.258268, 0.243196, 0.228974, 0.215559, 0.202909, 0.190984, 0.179745, 0.169155, 0.159179, 0.149782, 0.140932, 0.132599, 0.124754, 0.117368, 0.110418, 0.103877, 0.0977228, 0.0919338, 0.0864893, 0.0813698, 0.076557, 0.0720335, 0.0677831, 0.0637902, 0.0600404, 0.0565197, 0.0532152, 0.0501147, 0.0472064, 0.0444794, 0.0419233, 0.0395283, 0.037285, 0.0351846, 0.0332189, 0.0313799, 0.0296602, 0.0280526, 0.0265506, 0.0251478, 0.0238382, 0.0226162, 0.0214763, 0.0204135, 0.019423, 0.0185004, 0.0176412, 0.0168415, 0.0160974, 0.0154054, 0.014762, 0.014164, 0.0136085, 0.0130925, 0.0126134, 0.0121688, 0.0117562, 0.0113734, 0.0110184, 0.0106891, 0.0103839, 0.010101, 0.00983871, 0.00959569, 0.00937051, 0.00916189, 0.00896861, 0.00878959, 0.00862377, 0.00847021, 0.00832802, 0.00819638, 0.00807454, 0.00796178, 0.00785748, 0.00776104, 0.00767191, 0.00758959, 0.00751363, 0.00744361, 0.00737914, 0.00731986, 0.00726547, 0.00721567, 0.00717019, 0.00712879, 0.00709126, 0.00705739, 0.00702701, 0.00699995, 0.00697607, 0.00695523, 0.00693732, 0.00692223, 0.00690986, 0.00690013, 0.00689296, 0.00688829, 0.00688604, 0.00688617, 0.00688862, 0.00689336, 0.00690035, 0.00690954, 0.00692091, 0.00693444, 0.00695009, 0.00696786, 0.00698771, 0.00700963, 0.00703361, 0.00705964, 0.00708771, 0.00711779, 0.00714989, 0.007184, 0.00722011, 0.00725821, 0.00729829, 0.00734036, 0.00738441, 0.00743043, 0.00747841, 0.00752836, 0.00758027, 0.00763413, 0.00768994, 0.0077477, 0.0078074, 0.00786904, 0.00793261, 0.0079981, 0.00806552, 0.00813485, 0.00820609, 0.00827922, 0.00835425, 0.00843116, 0.00850995, 0.00859059, 0.00867309, 0.00875742, 0.00884358, 0.00893155, 0.0090213, 0.00911284, 0.00920612, 0.00930114, 0.00939786, 0.00949627, 0.00959633, 0.00969801, 0.00980129, 0.00990612, 0.0100125, 0.0101203, 0.0102295, 0.0103402, 0.0104521, 0.0105653, 0.0106798, 0.0107953, 0.010912, 0.0110296, 0.0111481, 0.0112674, 0.0113875, 0.0115082, 0.0116293, 0.0117509, 0.0118727, 0.0119946, 0.0121165, 0.0122382, 0.0123595, 0.0124802, 0.0126002, 0.0127192, 0.012837, 0.0129534, 0.0130681, 0.0131807, 0.013291, 0.0133987, 0.0135033, 0.0136045, 0.0137018, 0.0137948, 0.0138829, 0.0139656, 0.0140422, 0.0141119, 0.014174, 0.0142275, 0.0142714, 0.0143045, 0.0143253, 0.0143322, 
0.368125, 0.346719, 0.326511, 0.307441, 0.28945, 0.272482, 0.256482, 0.2414, 0.227186, 0.213792, 0.201173, 0.189286, 0.178091, 0.167549, 0.157622, 0.148278, 0.139482, 0.131203, 0.123414, 0.116085, 0.109191, 0.102708, 0.0966122, 0.0908816, 0.0854958, 0.0804352, 0.0756814, 0.0712171, 0.0670259, 0.0630922, 0.0594013, 0.0559395, 0.0526936, 0.0496512, 0.0468007, 0.0441309, 0.0416313, 0.0392921, 0.0371038, 0.0350575, 0.0331449, 0.0313579, 0.029689, 0.0281311, 0.0266775, 0.0253217, 0.0240577, 0.0228799, 0.0217827, 0.0207612, 0.0198104, 0.0189259, 0.0181033, 0.0173386, 0.016628, 0.015968, 0.015355, 0.0147859, 0.0142578, 0.0137678, 0.0133133, 0.0128918, 0.0125011, 0.0121388, 0.0118031, 0.011492, 0.0112038, 0.0109368, 0.0106895, 0.0104604, 0.0102482, 0.0100518, 0.00986991, 0.00970153, 0.00954569, 0.00940147, 0.00926805, 0.00914466, 0.0090306, 0.00892521, 0.0088279, 0.00873813, 0.00865538, 0.00857922, 0.00850922, 0.00844499, 0.00838619, 0.0083325, 0.00828365, 0.00823935, 0.00819939, 0.00816354, 0.00813162, 0.00810344, 0.00807886, 0.00805773, 0.00803991, 0.00802531, 0.00801381, 0.00800532, 0.00799977, 0.00799708, 0.00799718, 0.00800001, 0.00800553, 0.00801368, 0.00802443, 0.00803774, 0.00805358, 0.00807192, 0.00809274, 0.008116, 0.0081417, 0.00816981, 0.00820033, 0.00823323, 0.0082685, 0.00830614, 0.00834613, 0.00838847, 0.00843315, 0.00848015, 0.00852948, 0.00858113, 0.00863509, 0.00869136, 0.00874993, 0.0088108, 0.00887396, 0.00893941, 0.00900713, 0.00907714, 0.00914941, 0.00922395, 0.00930075, 0.0093798, 0.00946109, 0.00954462, 0.00963037, 0.00971834, 0.00980852, 0.00990089, 0.00999544, 0.0100922, 0.010191, 0.010292, 0.0103952, 0.0105004, 0.0106077, 0.010717, 0.0108284, 0.0109418, 0.0110571, 0.0111744, 0.0112935, 0.0114146, 0.0115374, 0.011662, 0.0117883, 0.0119163, 0.0120459, 0.012177, 0.0123096, 0.0124436, 0.0125789, 0.0127155, 0.0128531, 0.0129919, 0.0131315, 0.013272, 0.0134131, 0.0135548, 0.0136969, 0.0138393, 0.0139818, 0.0141242, 0.0142663, 0.0144079, 0.0145488, 0.0146888, 0.0148275, 0.0149649, 0.0151004, 0.0152339, 0.0153649, 0.0154931, 0.0156182, 0.0157396, 0.0158569, 0.0159696, 0.0160771, 0.0161788, 0.0162741, 0.0163622, 0.0164422, 0.0165133, 0.0165743, 0.0166243, 0.0166617, 0.0166852, 0.016693, 
0.425779, 0.400922, 0.377475, 0.355364, 0.334515, 0.314859, 0.296333, 0.278873, 0.262422, 0.246922, 0.232322, 0.218571, 0.20562, 0.193426, 0.181946, 0.171139, 0.160966, 0.151394, 0.142386, 0.133912, 0.125941, 0.118446, 0.111398, 0.104773, 0.0985464, 0.0926963, 0.087201, 0.0820406, 0.0771959, 0.0726491, 0.0683832, 0.0643821, 0.0606307, 0.0571147, 0.0538206, 0.0507354, 0.047847, 0.0451441, 0.0426157, 0.0402515, 0.0380418, 0.0359774, 0.0340496, 0.0322501, 0.0305711, 0.0290052, 0.0275455, 0.0261853, 0.0249185, 0.023739, 0.0226414, 0.0216203, 0.0206708, 0.0197883, 0.0189682, 0.0182066, 0.0174993, 0.0168429, 0.0162337, 0.0156686, 0.0151445, 0.0146586, 0.0142081, 0.0137906, 0.0134037, 0.0130453, 0.0127133, 0.0124057, 0.0121209, 0.0118572, 0.011613, 0.0113869, 0.0111776, 0.010984, 0.0108047, 0.0106389, 0.0104855, 0.0103437, 0.0102126, 0.0100916, 0.00997981, 0.00987673, 0.00978174, 0.00969431, 0.00961397, 0.00954028, 0.00947283, 0.00941125, 0.00935522, 0.00930443, 0.00925861, 0.00921751, 0.00918091, 0.00914861, 0.00912042, 0.00909619, 0.00907576, 0.009059, 0.0090458, 0.00903604, 0.00902964, 0.0090265, 0.00902656, 0.00902974, 0.00903599, 0.00904525, 0.00905748, 0.00907263, 0.00909066, 0.00911155, 0.00913526, 0.00916177, 0.00919105, 0.00922309, 0.00925787, 0.00929537, 0.00933558, 0.00937848, 0.00942407, 0.00947233, 0.00952326, 0.00957685, 0.00963309, 0.00969196, 0.00975348, 0.00981763, 0.0098844, 0.00995379, 0.0100258, 0.0101004, 0.0101776, 0.0102574, 0.0103398, 0.0104248, 0.0105123, 0.0106024, 0.0106951, 0.0107903, 0.0108881, 0.0109883, 0.0110911, 0.0111964, 0.0113042, 0.0114144, 0.0115271, 0.0116422, 0.0117598, 0.0118797, 0.012002, 0.0121266, 0.0122535, 0.0123827, 0.0125141, 0.0126477, 0.0127835, 0.0129213, 0.0130613, 0.0132032, 0.0133471, 0.0134928, 0.0136404, 0.0137897, 0.0139407, 0.0140933, 0.0142473, 0.0144027, 0.0145594, 0.0147172, 0.0148761, 0.0150358, 0.0151964, 0.0153575, 0.015519, 0.0156808, 0.0158427, 0.0160044, 0.0161658, 0.0163265, 0.0164864, 0.0166452, 0.0168025, 0.0169581, 0.0171116, 0.0172627, 0.0174109, 0.0175559, 0.0176971, 0.0178341, 0.0179664, 0.0180933, 0.0182143, 0.0183285, 0.0184354, 0.018534, 0.0186234, 0.0187026, 0.0187705, 0.0188259, 0.0188672, 0.0188931, 0.0189017, 
0.481754, 0.453533, 0.42693, 0.401856, 0.378223, 0.355951, 0.334965, 0.315193, 0.296565, 0.279019, 0.262493, 0.24693, 0.232275, 0.218476, 0.205486, 0.193259, 0.181751, 0.170921, 0.160732, 0.151146, 0.14213, 0.133652, 0.125681, 0.118188, 0.111146, 0.10453, 0.0983151, 0.0924794, 0.0870011, 0.0818596, 0.077036, 0.072512, 0.0682705, 0.0642953, 0.0605709, 0.0570831, 0.0538179, 0.0507624, 0.0479043, 0.0452319, 0.0427344, 0.0404011, 0.0382224, 0.0361887, 0.0342914, 0.032522, 0.0308727, 0.029336, 0.0279047, 0.0265724, 0.0253325, 0.0241792, 0.0231069, 0.0221103, 0.0211843, 0.0203244, 0.019526, 0.0187849, 0.0180974, 0.0174597, 0.0168683, 0.01632, 0.0158119, 0.015341, 0.0149047, 0.0145006, 0.0141262, 0.0137796, 0.0134586, 0.0131614, 0.0128863, 0.0126317, 0.012396, 0.012178, 0.0119762, 0.0117896, 0.011617, 0.0114574, 0.01131, 0.0111739, 0.0110482, 0.0109323, 0.0108256, 0.0107273, 0.0106371, 0.0105543, 0.0104785, 0.0104094, 0.0103465, 0.0102895, 0.010238, 0.0101919, 0.0101508, 0.0101146, 0.0100829, 0.0100557, 0.0100328, 0.0100139, 0.00999909, 0.00998811, 0.00998089, 0.00997732, 0.00997733, 0.00998083, 0.00998777, 0.00999807, 0.0100117, 0.0100286, 0.0100487, 0.010072, 0.0100985, 0.0101281, 0.0101607, 0.0101965, 0.0102353, 0.0102772, 0.0103221, 0.01037, 0.0104209, 0.0104748, 0.0105317, 0.0105915, 0.0106543, 0.0107201, 0.0107888, 0.0108604, 0.010935, 0.0110125, 0.0110929, 0.0111762, 0.0112624, 0.0113515, 0.0114435, 0.0115384, 0.0116362, 0.0117368, 0.0118403, 0.0119466, 0.0120557, 0.0121677, 0.0122825, 0.0124, 0.0125204, 0.0126434, 0.0127693, 0.0128978, 0.013029, 0.0131629, 0.0132994, 0.0134385, 0.0135801, 0.0137243, 0.013871, 0.0140201, 0.0141717, 0.0143255, 0.0144817, 0.01464, 0.0148006, 0.0149632, 0.0151278, 0.0152944, 0.0154628, 0.0156329, 0.0158046, 0.0159779, 0.0161526, 0.0163285, 0.0165056, 0.0166836, 0.0168624, 0.0170419, 0.0172218, 0.0174019, 0.0175821, 0.017762, 0.0179415, 0.0181202, 0.018298, 0.0184744, 0.0186491, 0.0188219, 0.0189922, 0.0191598, 0.019324, 0.0194846, 0.0196409, 0.0197924, 0.0199386, 0.0200787, 0.020212, 0.0203379, 0.0204553, 0.0205636, 0.0206616, 0.0207482, 0.0208224, 0.0208826, 0.0209275, 0.0209556, 0.0209649, 
0.535827, 0.504347, 0.474686, 0.44674, 0.420411, 0.395606, 0.372239, 0.350227, 0.329494, 0.309968, 0.29158, 0.274264, 0.257961, 0.242612, 0.228163, 0.214563, 0.201764, 0.189721, 0.17839, 0.167731, 0.157706, 0.148278, 0.139415, 0.131084, 0.123255, 0.1159, 0.108991, 0.102504, 0.0964135, 0.0906982, 0.0853363, 0.0803077, 0.0755932, 0.0711749, 0.0670355, 0.0631591, 0.0595303, 0.0561347, 0.0529585, 0.049989, 0.0472137, 0.0446212, 0.0422004, 0.039941, 0.0378332, 0.0358676, 0.0340354, 0.0323285, 0.0307388, 0.029259, 0.027882, 0.0266014, 0.0254107, 0.0243041, 0.0232762, 0.0223215, 0.0214353, 0.0206128, 0.0198498, 0.0191421, 0.018486, 0.0178778, 0.0173141, 0.0167918, 0.016308, 0.0158599, 0.0154449, 0.0150606, 0.0147049, 0.0143756, 0.0140708, 0.0137887, 0.0135277, 0.0132862, 0.0130628, 0.0128562, 0.0126652, 0.0124887, 0.0123256, 0.012175, 0.012036, 0.0119079, 0.0117898, 0.0116812, 0.0115815, 0.01149, 0.0114063, 0.0113299, 0.0112604, 0.0111974, 0.0111406, 0.0110896, 0.0110443, 0.0110042, 0.0109693, 0.0109392, 0.0109139, 0.0108931, 0.0108767, 0.0108645, 0.0108565, 0.0108525, 0.0108525, 0.0108563, 0.0108639, 0.0108751, 0.0108901, 0.0109086, 0.0109307, 0.0109563, 0.0109854, 0.0110179, 0.0110538, 0.0110931, 0.0111358, 0.0111818, 0.0112312, 0.0112838, 0.0113398, 0.011399, 0.0114615, 0.0115273, 0.0115963, 0.0116686, 0.0117441, 0.0118229, 0.0119048, 0.01199, 0.0120784, 0.01217, 0.0122648, 0.0123627, 0.0124639, 0.0125682, 0.0126756, 0.0127862, 0.0129, 0.0130168, 0.0131368, 0.0132599, 0.013386, 0.0135152, 0.0136475, 0.0137827, 0.013921, 0.0140622, 0.0142064, 0.0143535, 0.0145035, 0.0146564, 0.0148121, 0.0149705, 0.0151317, 0.0152955, 0.0154619, 0.015631, 0.0158025, 0.0159764, 0.0161527, 0.0163313, 0.0165121, 0.016695, 0.0168799, 0.0170666, 0.0172552, 0.0174453, 0.017637, 0.01783, 0.0180243, 0.0182195, 0.0184156, 0.0186124, 0.0188096, 0.019007, 0.0192044, 0.0194015, 0.0195981, 0.0197938, 0.0199883, 0.0201813, 0.0203723, 0.0205611, 0.0207472, 0.0209302, 0.0211095, 0.0212846, 0.0214549, 0.0216199, 0.0217789, 0.0219312, 0.022076, 0.0222125, 0.0223398, 0.0224569, 0.0225628, 0.0226562, 0.022736, 0.0228007, 0.0228489, 0.0228788, 0.0228888, 
