-1, 0
-0.99, 0.00156533
-0.98, 0.00303374
-0.97, 0.00440833
-0.96, 0.00569215
-0.95, 0.00688829
-0.94, 0.00799977
-0.93, 0.00902964
-0.92, 0.00998089
-0.91, 0.0108565
-0.9, 0.0116594
-0.89, 0.0123926
-0.88, 0.0130588
-0.87, 0.013661
-0.86, 0.0142018
-0.85, 0.0146842
-0.84, 0.0151107
-0.83, 0.015484
-0.82, 0.0158067
-0.81, 0.0160813
-0.8, 0.0163104
-0.79, 0.0164962
-0.78, 0.0166412
-0.77, 0.0167477
-0.76, 0.0168179
-0.75, 0.0168539
-0.74, 0.0168579
-0.73, 0.0168319
-0.72, 0.0167778
-0.71, 0.0166976
-0.7, 0.016593
-0.69, 0.0164659
-0.68, 0.0163179
-0.67, 0.0161507
-0.66, 0.0159658
-0.65, 0.0157648
-0.64, 0.015549
-0.63, 0.0153199
-0.62, 0.0150787
-0.61, 0.0148267
-0.6, 0.0145652
-0.59, 0.0142951
-0.58, 0.0140177
-0.57, 0.013734
-0.56, 0.0134448
-0.55, 0.0131512
-0.54, 0.012854
-0.53, 0.0125539
-0.52, 0.0122519
-0.51, 0.0119486
-0.5, 0.0116447
-0.49, 0.0113409
-0.48, 0.0110377
-0.47, 0.0107358
-0.46, 0.0104356
-0.45, 0.0101377
-0.44, 0.00984245
-0.43, 0.00955038
-0.42, 0.00926187
-0.41, 0.00897729
-0.4, 0.00869699
-0.39, 0.00842128
-0.38, 0.00815047
-0.37, 0.00788484
-0.36, 0.00762464
-0.35, 0.0073701
-0.34, 0.00712144
-0.33, 0.00687886
-0.32, 0.00664254
-0.31, 0.00641265
-0.3, 0.00618934
-0.29, 0.00597275
-0.28, 0.005763
-0.27, 0.00556021
-0.26, 0.00536448
-0.25, 0.0051759
-0.24, 0.00499456
-0.23, 0.00482052
-0.22, 0.00465387
-0.21, 0.00449464
-0.2, 0.0043429
-0.19, 0.00419868
-0.18, 0.00406203
-0.17, 0.00393297
-0.16, 0.00381154
-0.15, 0.00369775
-0.14, 0.00359163
-0.13, 0.00349318
-0.12, 0.00340242
-0.11, 0.00331936
-0.1, 0.00324398
-0.09, 0.0031763
-0.08, 0.00311632
-0.07, 0.00306402
-0.06, 0.0030194
-0.05, 0.00298244
-0.04, 0.00295315
-0.03, 0.0029315
-0.02, 0.00291748
-0.01, 0.00291107
0, 0.00291226
0.01, 0.00292102
0.02, 0.00293734
0.03, 0.00296119
0.04, 0.00299256
0.05, 0.00303141
0.06, 0.00307773
0.07, 0.00313149
0.08, 0.00319266
0.09, 0.00326121
0.1, 0.00333712
0.11, 0.00342036
0.12, 0.0035109
0.13, 0.0036087
0.14, 0.00371373
0.15, 0.00382595
0.16, 0.00394533
0.17, 0.00407183
0.18, 0.00420541
0.19, 0.00434601
0.2, 0.0044936
0.21, 0.00464812
0.22, 0.00480952
0.23, 0.00497774
0.24, 0.00515271
0.25, 0.00533436
0.26, 0.00552263
0.27, 0.00571742
0.28, 0.00591865
0.29, 0.00612623
0.3, 0.00634004
0.31, 0.00655998
0.32, 0.00678592
0.33, 0.00701772
0.34, 0.00725523
0.35, 0.00749829
0.36, 0.00774673
0.37, 0.00800035
0.38, 0.00825895
0.39, 0.00852229
0.4, 0.00879013
0.41, 0.0090622
0.42, 0.00933821
0.43, 0.00961785
0.44, 0.00990078
0.45, 0.0101866
0.46, 0.010475
0.47, 0.0107655
0.48, 0.0110576
0.49, 0.0113509
0.5, 0.0116447
0.51, 0.0119387
0.52, 0.0122321
0.53, 0.0125242
0.54, 0.0128145
0.55, 0.0131022
0.56, 0.0133865
0.57, 0.0136665
0.58, 0.0139414
0.59, 0.0142102
0.6, 0.014472
0.61, 0.0147257
0.62, 0.0149702
0.63, 0.0152044
0.64, 0.0154269
0.65, 0.0156366
0.66, 0.015832
0.67, 0.0160119
0.68, 0.0161746
0.69, 0.0163186
0.7, 0.0164423
0.71, 0.0165441
0.72, 0.0166222
0.73, 0.0166747
0.74, 0.0166998
0.75, 0.0166955
0.76, 0.0166598
0.77, 0.0165905
0.78, 0.0164856
0.79, 0.0163427
0.8, 0.0161597
0.81, 0.015934
0.82, 0.0156633
0.83, 0.0153451
0.84, 0.0149769
0.85, 0.014556
0.86, 0.0140797
0.87, 0.0135454
0.88, 0.0129503
0.89, 0.0122916
0.9, 0.0115663
0.91, 0.0107716
0.92, 0.00990455
0.93, 0.00896217
0.94, 0.00794144
0.95, 0.00683932
0.96, 0.00565275
0.97, 0.00437863
0.98, 0.00301388
0.99, 0.00155538
1, 0
