-1, 0
-0.9, 0.039768
-0.8, 0.0704608
-0.7, 0.0931528
-0.6, 0.109147
-0.5, 0.119939
-0.4, 0.127072
-0.3, 0.13192
-0.2, 0.135481
-0.1, 0.138246
0, 0.140196
0.1, 0.14092
0.2, 0.139808
0.3, 0.136247
0.4, 0.129746
0.5, 0.119939
0.6, 0.106473
0.7, 0.0888263
0.8, 0.0661344
0.9, 0.0370941
1, 0
