-1, -1, 0
-1, -0.9, 0
-1, -0.8, 0
-1, -0.7, 0
-1, -0.6, 0
-1, -0.5, 0
-1, -0.4, 0
-1, -0.3, 0
-1, -0.2, 0
-1, -0.1, 0
-1, 0, 0
-1, 0.1, 0
-1, 0.2, 0
-1, 0.3, 0
-1, 0.4, 0
-1, 0.5, 0
-1, 0.6, 0
-1, 0.7, 0
-1, 0.8, 0
-1, 0.9, 0
-1, 1, 0
-0.9, -1, 0
-0.9, -0.9, 0.0358376
-0.9, -0.8, 0.067875
-0.9, -0.7, 0.0961384
-0.9, -0.6, 0.120601
-0.9, -0.5, 0.141314
-0.9, -0.4, 0.158226
-0.9, -0.3, 0.171406
-0.9, -0.2, 0.180785
-0.9, -0.1, 0.186444
-0.9, 0, 0.188302
-0.9, 0.1, 0.186444
-0.9, 0.2, 0.180785
-0.9, 0.3, 0.171406
-0.9, 0.4, 0.158227
-0.9, 0.5, 0.141315
-0.9, 0.6, 0.120602
-0.9, 0.7, 0.096139
-0.9, 0.8, 0.0678755
-0.9, 0.9, 0.0358378
-0.9, 1, 0
-0.8, -1, 0
-0.8, -0.9, 0.0678752
-0.8, -0.8, 0.128576
-0.8, -0.7, 0.182077
-0.8, -0.6, 0.228453
-0.8, -0.5, 0.267628
-0.8, -0.4, 0.29972
-0.8, -0.3, 0.324612
-0.8, -0.2, 0.342451
-0.8, -0.1, 0.353088
-0.8, 0, 0.356689
-0.8, 0.1, 0.353089
-0.8, 0.2, 0.342452
-0.8, 0.3, 0.324613
-0.8, 0.4, 0.299722
-0.8, 0.5, 0.26763
-0.8, 0.6, 0.228455
-0.8, 0.7, 0.182078
-0.8, 0.8, 0.128577
-0.8, 0.9, 0.0678757
-0.8, 1, 0
-0.7, -1, 0
-0.7, -0.9, 0.0961392
-0.7, -0.8, 0.182078
-0.7, -0.7, 0.257892
-0.7, -0.6, 0.323505
-0.7, -0.5, 0.379061
-0.7, -0.4, 0.424416
-0.7, -0.3, 0.459768
